id,Actual,Random Forest (BOW),SVC (Embeddings),SciBERT,XLNet,Random Forest (BOW)_prob,SVC (Embeddings)_prob,SciBERT_prob,XLNet_prob
US9861329B2,0,0,0,0,0,0.057,0.0025387764893748106,0.000120755242427993,1.4494608054693619e-05
US9142151B2,0,0,0,0,0,0.051,0.0015752250379379607,0.00012132089976359387,1.4478941319134969e-05
US9680271B2,0,0,0,0,0,0.011,0.00016414388815116495,0.00012214197447615364,1.526241239745189e-05
US9206994B2,0,0,0,0,0,0.017,0.0034537301000699275,0.00012408329375825113,1.6414481667076764e-05
US9086644B2,0,0,0,0,0,0.0,0.0003774181198457541,0.00012436260704270908,1.548701196796279e-05
US9959189B2,0,0,0,0,0,0.019,0.000880059632921113,0.00013140929957151077,1.4490523952863523e-05
US7936002B2,0,0,0,0,0,0.005,0.0022571350922035087,0.00012958009921554639,1.551757769454495e-05
US5663798A,0,0,0,0,0,0.007,0.0002551242946252997,0.0001273702975391115,1.529160151348496e-05
US9610219B1,0,0,0,0,0,0.002,5.3414638211723386e-06,0.00012355876716733843,1.485563494658816e-05
US9777728B2,0,0,0,0,0,0.078,2.1201754571844884e-05,0.0001264909808681062,1.543762099943305e-05
US9455195B2,0,0,0,0,0,0.017,0.0010236717072930502,0.00012582009100695865,1.5190606630842107e-05
US7001708B1,0,0,0,0,0,0.073,0.0010872954117607475,0.00013383750641270885,2.523166293585768e-05
US9599443B2,0,0,0,0,0,0.024,0.00013333002084028826,0.00012300718916382532,1.5468789949927443e-05
US7939956B1,0,0,0,0,0,0.24,0.004480548132660566,0.00012956656997045374,1.4546099883269883e-05
US9271779B2,0,0,0,0,0,0.102,7.53998421654095e-05,0.0001236405614881708,1.5289421512689335e-05
US9126701B2,0,0,0,0,0,0.005,0.0009255706983796946,0.0001297600055180917,1.8472533812202773e-05
US5029551A,0,0,0,0,0,0.079,8.767205755659263e-05,0.00012133836969611152,1.5153125225200195e-05
US7787841B2,0,0,0,0,0,0.011,0.001109734897173137,0.00012542963531107624,1.5812783404599408e-05
US4608491A,0,0,0,0,0,0.004,0.0005865836699804833,0.00014062626886846686,1.6221154020149837e-05
US7610017B2,0,0,0,0,0,0.12,0.018378417841537136,0.00013397521570529915,1.5215594938741524e-05
US9557585B1,0,0,0,0,0,0.008,0.0003389747217985041,0.00013002444393966589,1.4644576406193821e-05
US10046367B2,0,0,0,0,0,0.133,0.025334119333898158,0.00018197404498468322,1.9727908603804895e-05
US5313200A,0,0,0,0,0,0.025,0.0015886666819256775,0.00012585872930375577,1.596600243565998e-05
US8779847B1,0,0,0,0,0,0.317,0.05506057687002565,0.00013632610929666022,1.4634245247583308e-05
US9088990B2,0,0,0,0,0,0.118,0.0062709978664010875,0.00012808901936020039,1.4885856004914116e-05
US10080973B1,0,0,0,0,0,0.147,0.007708665917791251,0.0001323378177934222,1.77306771732995e-05
US5446509A,0,0,0,0,0,0.015,5.3012095341195686e-05,0.00012211128863443528,1.4129123534950352e-05
US8972067B2,0,0,0,0,0,0.148,0.006636824926537778,0.00013036510378983623,1.5855479662070517e-05
US10100169B2,0,0,0,0,0,0.005,0.0001750763524724201,0.00014422953633644,1.5900535270207935e-05
US8945478B2,0,0,0,0,0,0.005,0.0016311670876132506,0.0001274893783863955,1.6102982307401415e-05
US7308346B2,0,0,0,0,0,0.008,0.00017946430875100553,0.0001218822911056424,1.5140724181149728e-05
US4847646A,0,0,0,0,0,0.0,0.0008023699216480422,0.00013438022426894497,1.5893288677690346e-05
US9090431B2,0,0,0,0,0,0.239,9.186324707595674e-05,0.0001312699714350072,1.6106445627656312e-05
US9124484B2,0,0,0,0,0,0.031,0.00015632548032706961,0.00012608437597960926,1.5159911454703987e-05
US8483364B2,0,0,0,0,0,0.126,0.0006093119850743018,0.00012763004913992512,1.6663605174718524e-05
US9452735B2,0,0,0,0,0,0.068,0.000672104359607908,0.00012187653826014202,1.6288616951021206e-05
US6681224B2,0,0,0,0,0,0.195,0.006692366968183573,0.00012245276019806406,1.5086731805609743e-05
US9694445B2,0,0,0,0,0,0.0,8.131274034928257e-06,0.0001324000443212977,1.582593863969584e-05
US9265227B2,0,0,0,0,0,0.0,5.1438668870983365e-05,0.00012335222431686298,1.5223635880374792e-05
US9883407B2,0,0,0,0,0,0.052,0.017830905937631158,0.00013154300553953094,1.5708878192687898e-05
US7547540B2,0,0,0,0,0,0.232,0.0015359202379563186,0.00012490751711758522,1.446647116910656e-05
US7304722B2,0,0,0,0,0,0.077,0.001755993669269436,0.00013894548248735174,1.6320406750153236e-05
US4908646A,0,0,0,0,0,0.055,0.0026921333585675227,0.00013311515348085547,1.69683259201008e-05
US8969701B1,0,0,0,0,0,0.104,0.0022271872506516173,0.0001241608770001843,1.4141363581380759e-05
US10082597B2,0,0,0,0,0,0.106,3.397037790583602e-05,0.00012153348635580028,1.506865022801743e-05
US7465594B2,0,0,0,0,0,0.006,0.00020806940956988727,0.00012270277699896298,1.455199669520959e-05
US8839275B1,0,0,0,0,0,0.158,0.002490600150658735,0.00012501559317530124,1.5678885101421844e-05
US9592096B2,0,0,0,0,0,0.003,0.000783550075366713,0.00012432519857354088,1.5156947977590812e-05
US9133480B2,0,0,0,0,0,0.018,0.0010756661527145056,0.00014783254533510387,4.2493951309940925e-05
US5214291A,0,0,0,0,0,0.002,0.0017125167784699,0.00014831471937990065,5.5233774946099104e-05
US9882198B2,0,0,0,0,0,0.026,0.0005098763734607346,0.00016471514604793507,1.4749351906998735e-05
US9996591B2,0,0,0,0,0,0.188,0.0056330636554154725,0.00012983575204375764,1.5168747499534992e-05
US6589235B2,0,0,0,0,0,0.034,0.00012913539155823834,0.00012457648390808265,1.4814084017079542e-05
US9424024B2,0,0,0,0,0,0.033,0.001711414742985176,0.0001310790972908213,1.562915796135975e-05
US8958916B2,0,0,0,0,0,0.078,0.0005898051911036768,0.0001199409724365105,1.5361767617884144e-05
US9305178B2,0,0,0,0,0,0.256,0.0027422348846830665,0.0001338244897740487,1.4958874422832922e-05
US9885314B2,0,0,0,0,0,0.002,5.9892528176482905e-05,0.00012399180669368833,1.5225566919379692e-05
US9958854B2,0,0,0,0,0,0.155,0.0064564422445658395,0.00012453960488816723,1.5822769521043846e-05
US8864172B2,0,0,0,0,0,0.002,4.918790265121537e-06,0.00012291848796794778,1.4690652583550627e-05
US9547565B2,0,0,0,0,0,0.239,0.0031152356232736923,0.0001223750188921589,1.4913777390683594e-05
US10060359B2,0,0,0,0,0,0.222,0.0003088733431402122,0.00011748859920516568,1.4910520753872574e-05
US9465386B2,0,0,0,0,0,0.02,0.00013339220444577102,0.0001256757224301745,1.4486337388552927e-05
US9265064B2,0,0,0,0,0,0.089,0.011692048099650089,0.0001267814554860057,1.4551316705583273e-05
US8104486B2,0,0,0,0,0,0.0,0.0012187592990800748,0.0001335336687668221,1.8637957536033765e-05
US8821109B2,0,0,0,0,0,0.034,0.0002677123792480338,0.0001251620678719898,1.4554730851751668e-05
US9750456B2,0,0,0,0,0,0.013,0.003766508424715159,0.00012045496682849661,1.5492603170971743e-05
US6554094B1,0,0,0,0,0,0.015,0.0010628545632495499,0.00012493551021329138,1.500477319438608e-05
US5032855A,0,0,0,0,0,0.061,0.006541254450691987,0.00012821800255701627,1.6294847189026682e-05
US5652646A,0,0,0,0,0,0.095,0.0012416007009972564,0.00013856859579585324,1.523686041428259e-05
US9020383B2,0,0,0,0,0,0.005,0.00011640883484822396,0.0001243432789166703,1.4879901954154457e-05
US9947170B2,0,0,0,0,0,0.081,0.0077052627122185715,0.0001251888645699801,1.576687124427833e-05
US9057424B2,0,0,0,0,0,0.012,0.00026612214112564154,0.00012321121577135426,1.543634021808763e-05
US9176761B2,0,0,0,0,0,0.091,0.0006361266294272742,0.00012426718139467964,1.5115498449924565e-05
US9916577B1,0,0,0,0,0,0.239,0.0006719798991084237,0.00012742933801133678,1.4466705704748827e-05
US7755630B2,0,0,0,0,0,0.147,0.005212321539069184,0.0001356612615254031,1.614131993553595e-05
US9065465B2,0,0,0,0,0,0.161,0.0002941644299030254,0.00012504510094744998,1.5346034364532523e-05
US8768295B2,0,0,0,0,0,0.073,0.0013127558695475408,0.00012735280931904351,1.5854958005674763e-05
US7025192B2,0,0,0,0,0,0.031,0.0034672954717280976,0.00013002655169918942,1.4657591470281278e-05
US10009081B2,0,0,0,0,0,0.31,0.00618201330056017,0.0001491075262666579,1.5904083969835732e-05
US8508386B2,0,0,0,0,0,0.081,0.005478931191271573,0.0001255539055961861,1.4853191300924586e-05
US9547075B2,0,0,0,0,0,0.051,0.0003541783190037311,0.00013696286729754882,1.483863692249886e-05
US8699663B2,0,0,0,0,0,0.004,0.004057844645418324,0.00013727849896825493,1.5427958876797997e-05
US9605600B2,0,0,0,0,0,0.011,0.0002986164162700177,0.0001596631218779812,1.530322857026936e-05
US9179159B2,0,0,0,0,0,0.386,0.054892294789852795,0.00014459803157889953,1.674706847689432e-05
US9664741B2,0,0,0,0,0,0.117,0.004150393600514808,0.00013324062099045504,1.4975546021343346e-05
US9077274B2,0,0,0,0,0,0.158,0.0003412476340811978,0.0001224642621647579,1.4949511934382518e-05
US9497292B2,0,0,0,0,0,0.071,0.001698835738669282,0.00012739264709246264,1.6178229055777434e-05
US7154979B2,0,0,0,0,0,0.111,0.002953775539690389,0.00012397430942354668,1.4690323354772059e-05
US9374017B2,0,0,0,0,0,0.192,6.805660997556645e-05,0.00012535586133362292,1.5998314469187434e-05
US9463321B2,0,0,0,0,0,0.117,0.0004767053082253209,0.00012528135423281383,1.5471578321548583e-05
US9982525B2,0,0,0,0,0,0.014,0.0011898170885455,0.00013712941826789162,1.471533771490847e-05
US9690609B2,0,0,0,0,0,0.225,0.0029519043171038757,0.00012596510586193368,1.551347165810166e-05
US9021178B2,0,0,0,0,0,0.07,0.004525325209102065,0.00012689248373978912,1.5230519048301308e-05
US9723806B2,0,0,0,0,0,0.001,0.0004520554079340248,0.00012499711710595553,1.5242782858240741e-05
US9992551B1,0,0,0,0,0,0.205,0.0006244044315120485,0.00012890745386573454,1.5801703483065946e-05
US6097078A,0,0,0,0,0,0.028,0.0007275243600280316,0.00012198431844773921,1.4651693787635626e-05
US9044210B1,0,0,0,0,0,0.003,0.00020575938838742275,0.00011940793377400426,1.4902432014076094e-05
US10005182B2,0,0,0,0,0,0.086,0.0006018367119586564,0.00012505505766578372,1.601950511996212e-05
US9914436B2,0,0,0,0,0,0.257,0.0019871354404170506,0.00012128723963587296,1.4725234611833496e-05
US7382542B2,0,0,0,0,0,0.013,0.0005722960387226092,0.00013655671666287092,1.9142987494081705e-05
US9455795B2,0,0,0,0,0,0.105,0.0013281087955405915,0.00012502805116310873,1.4765191543442926e-05
US9248875B2,0,0,0,0,0,0.0,2.8913653611092993e-05,0.00012285989703680813,1.515963676661124e-05
US7572040B2,0,0,0,0,0,0.125,0.0004815530986668352,0.00012569130241967398,1.7861926244615834e-05
US9475199B2,0,0,0,0,0,0.007,0.00019729801028225575,0.00012184928857045026,1.4810559599648445e-05
US8950762B2,0,0,0,0,0,0.091,0.00044353303574375797,0.00012266469806424763,1.4134103200034415e-05
US5805780A,0,0,0,0,0,0.099,0.004229396561738162,0.00012967150494194078,1.4909582291874834e-05
US8848085B2,0,0,0,0,0,0.043,0.0026306164368412885,0.00014712926599515856,1.834174758360833e-05
US5819120A,0,0,0,0,0,0.079,0.005028054704919427,0.00013422481903008833,1.581482687756491e-05
US8942070B1,0,0,0,0,0,0.017,0.09755290955619379,0.00013280833309467976,1.6412900708139758e-05
US10070763B2,0,0,0,0,0,0.0,3.4992445585602995e-05,0.00012447460325683445,1.4332603089554748e-05
US7411623B2,0,0,0,0,0,0.041,0.007882389966987985,0.000129636269950097,1.813246394403658e-05
US5309433A,0,0,0,0,0,0.066,0.004449682005669661,0.00012959041698639502,1.4747593777961407e-05
US9648999B2,0,0,0,0,0,0.0,1.2884680470948829e-05,0.00013239928682463997,1.560710683674575e-05
US9519572B2,0,0,0,0,0,0.074,0.002930763185230307,0.00014102172708810513,3.3628429795028666e-05
US9785489B1,0,0,0,0,0,0.187,0.005100569493295259,0.00012946912701708864,1.5932775590873148e-05
US4587819A,0,0,0,0,0,0.014,0.00023161216535232105,0.0001228726088960404,1.595062384904284e-05
US8233736B2,0,0,0,0,0,0.111,0.08078277119706283,0.0002501292164646263,1.534343689065072e-05
US9606617B2,0,0,0,0,0,0.037,0.0013063038916828497,0.0001251258507181885,1.6530130529723775e-05
US9681113B2,0,0,0,0,0,0.178,0.014022948692434721,0.00012638006285587916,1.5254241869274458e-05
US4615599A,0,0,0,0,0,0.115,0.000574303429950903,0.00012484041879346882,1.5452475515834347e-05
US8968748B2,0,0,0,0,0,0.086,0.0016731167618126456,0.0001769461370757473,1.5777039008119934e-05
US9182787B2,0,0,0,0,0,0.043,7.853258323236027e-05,0.0001256243820585587,1.5618258833714273e-05
US6795838B1,0,0,0,0,0,0.163,0.028292746692637788,0.0005893655130199772,0.0004818097501206885
US6317359A,0,0,0,0,0,0.101,0.0006189675747517427,0.00012115107512061676,1.4699481467582196e-05
US7746561B2,0,0,0,0,0,0.019,0.0003995560453223866,0.00012495868371125327,1.5000202020868655e-05
US9315765B2,0,0,0,0,0,0.225,0.020954923448807408,0.00014500652387864304,1.7991186953793552e-05
US9794866B2,0,0,0,0,0,0.241,0.0031649683463959005,0.00012357968203378973,1.5134920774966608e-05
US9430578B2,0,0,0,0,0,0.175,0.00775523686990019,0.0001235610646838303,1.585223659848369e-05
US10076845B2,0,0,0,0,0,0.145,0.003761542056251265,0.00012589821981723065,1.542066294396541e-05
US8626288B2,0,0,0,0,0,0.294,0.002359819345510446,0.00012551763491759274,1.472958152196126e-05
US9070135B2,0,0,0,0,0,0.466,0.039486923026670145,0.00016816627485237456,1.6550778622092215e-05
US9917790B2,0,0,0,0,0,0.057,0.0023683422488812514,0.00013589346556032564,2.065572212656948e-05
US6305803A,0,0,0,0,0,0.253,0.001191479227968769,0.0001534643235389548,1.522394076498757e-05
US10070111B2,0,1,0,0,0,0.504,0.007207698682207884,0.00020520427406163188,2.1802757112982726e-05
US10070321B2,0,0,0,0,0,0.113,0.0008977938565221224,0.0001201383100189806,1.561827372822106e-05
US9127534B2,0,0,0,0,0,0.017,0.0013482550362540386,0.00012031084515713962,1.5630260962403455e-05
US9352463B2,0,0,0,0,0,0.0,8.666181361902306e-05,0.00012252821410857465,1.5300784258318117e-05
US9638108B2,0,0,0,0,0,0.0,0.0002245010085536079,0.0001242423590262961,1.5284421079909813e-05
US9827669B2,0,0,0,0,0,0.025,9.670110156517544e-05,0.00012229476137634078,1.5682346944600558e-05
US9818780B2,0,0,0,0,0,0.0,0.0001300806215287493,0.00012514822416402656,1.5690671954297215e-05
US7422406B2,0,0,0,0,0,0.04,0.00017364325412725515,0.00013063339103038893,1.5442480101652853e-05
US10133615B2,0,0,0,0,0,0.079,0.005392765823748431,0.00012548304987380403,1.7966402983177732e-05
US5224099A,0,0,0,0,0,0.051,0.0018441919412229846,0.00012379539980136793,1.583472494323251e-05
US9571826B1,0,0,0,0,0,0.201,0.0005247390341902757,0.00012752834683436322,1.565639800744688e-05
US8670441B2,0,0,0,0,0,0.133,0.013236117033373601,0.00012874131187128455,1.938092172083655e-05
US9123582B2,0,0,0,0,0,0.09,0.0008660711817912353,0.00012607121167121195,1.5478699063143144e-05
US7756411B2,0,0,0,0,0,0.022,0.0007290263364690824,0.00012548370797772846,1.4692032622751928e-05
US9560456B2,0,0,0,0,0,0.327,0.029780530896649234,0.00015476919862832366,1.5256074946356488e-05
US10136952B2,0,0,0,0,0,0.036,0.0006437886876236325,0.00012335457680603872,1.5322731371047424e-05
US9025853B2,0,0,0,0,0,0.158,0.013286594066241676,0.00013301910092307622,1.5425406378800862e-05
US10040190B2,0,0,0,0,0,0.0,0.0001250851836680173,0.00012349686812697594,1.4645728642548642e-05
US9572036B2,0,0,0,0,0,0.116,0.0031521327902208616,0.00013076892619400096,1.6648451685258146e-05
US7384107B2,0,0,0,0,0,0.183,0.0023340440310456283,0.00012690089343132412,1.5917527677136622e-05
US9020282B2,0,0,0,0,0,0.05,0.004829786372146228,0.00018374518939538156,1.8124908848153496e-05
US5042060A,0,0,0,0,0,0.154,0.01584311160477754,0.00012949789531953394,1.5194598233125923e-05
US9408452B1,0,0,0,0,0,0.021,0.0001657784257879209,0.00012095409256316083,1.4782803258498013e-05
US5710951A,0,0,0,0,0,0.089,0.005306664007747113,0.00022504381040080204,3.0996488870929476e-05
US9549122B2,0,0,0,0,0,0.125,0.0065790538033400105,0.00013936073014207388,1.49172765790048e-05
US8636650B2,0,0,0,0,0,0.012,0.0006593022499354323,0.00012497840541902304,1.4862429685359741e-05
US7460781B2,0,0,0,0,0,0.095,0.024848504634447682,0.0002590338057120109,2.182858601066996e-05
US7936381B2,0,0,0,0,0,0.109,0.0016948761108345326,0.00013277471467533259,1.5263220229574956e-05
US9232773B2,0,0,0,0,0,0.0,7.612908275848541e-05,0.00012647240737679365,1.528028201751946e-05
US9186795B1,0,0,0,0,0,0.09,0.005076586906346146,0.00012414459884578407,1.8425065706880838e-05
US7078753B2,0,0,0,0,0,0.003,0.00031577042894559816,0.00012638560644609342,1.510502234434892e-05
US6401859B1,0,0,0,0,0,0.025,0.015883507725319,0.00013023619630153288,1.5127013246784814e-05
US6075951A,0,0,0,0,0,0.039,0.002935842415479249,0.00014244360353911654,1.710653779037696e-05
US6213237A,0,0,0,0,0,0.026,1.2773205263708165e-05,0.0001258548289374272,1.5230112361189687e-05
US9307346B2,0,0,0,0,0,0.058,0.0060770309095760705,0.00012649610714945674,1.5223512476434039e-05
US4785179A,0,0,0,0,0,0.063,0.00024609536275281747,0.00013883211703394463,1.7580019225861454e-05
US9813629B2,0,0,0,0,0,0.063,0.000877498135798318,0.00014378511245423858,1.5020779693195434e-05
US10084724B2,0,0,0,0,0,0.216,0.002424713733007605,0.00011967347166921294,1.5707380172284492e-05
US6332115A,0,0,0,0,0,0.095,0.004888035287308561,0.00012993607278239937,1.550692644199217e-05
US8966991B2,0,0,0,0,0,0.055,0.0004081968481391532,0.00012240746346509898,1.5104763055597554e-05
US6608313B2,0,0,0,0,0,0.06,0.00015402650841205693,0.00012037493532722302,1.5089811068684591e-05
US8590956B2,0,0,0,0,0,0.13,0.0002382712626283141,0.00012103981821049318,1.4928804099841833e-05
US6434448B1,0,0,0,0,0,0.036,0.0007790751943093385,0.00012491085213603388,1.5210604144959622e-05
US10108465B1,0,0,0,0,0,0.085,0.005904454316556789,0.00012310393639163966,1.542458996282993e-05
US9370142B2,0,0,0,0,0,0.084,0.0003732529810227059,0.00012423015700679853,1.4388581868853301e-05
US9917858B2,0,0,0,0,0,0.258,0.005683329639549712,0.0001249669652578525,1.6809359064581956e-05
US9930567B1,0,0,0,0,0,0.11,0.019441607559777627,0.00012917957796863033,1.4485487788029298e-05
US7279828B2,0,0,0,0,0,0.043,0.00018288306820518507,0.00012419492003789203,1.539558011507799e-05
US8434965B2,0,0,0,0,0,0.0,0.0005492621410969862,0.0001291715715601815,1.6254160681308852e-05
US9212974B2,0,0,0,0,0,0.033,0.014992974861523367,0.00013716400835047895,1.7413710927750118e-05
US8930024B2,0,0,0,0,0,0.049,0.0009653837483016874,0.00012659390811431518,1.4840504974308652e-05
US9702863B2,0,0,0,0,0,0.041,0.0016585370645479103,0.0001261833626771917,1.6670908867374747e-05
US9967351B2,0,0,0,0,0,0.171,0.012585246174055476,0.00014053303823897633,1.763075709276539e-05
US6895356B2,0,0,0,0,0,0.172,0.002403224603462636,0.00012333922762273545,1.4748100097636607e-05
US8922620B2,0,0,0,0,0,0.066,0.0018481846516430055,0.00014680603627073712,1.6785946976629307e-05
US9003297B2,0,0,0,0,0,0.276,0.00332966625468383,0.0001732273764522562,1.6497389432461882e-05
US9575778B2,0,0,0,0,0,0.182,0.013749875780069382,0.00012223425310642518,1.5702085815104903e-05
US8860786B2,0,0,0,0,0,0.143,0.03573257607904473,0.00013022514415061512,1.5813386616382052e-05
US5834900A,0,0,0,0,0,0.001,0.0003296163176157138,0.0001245378829463211,1.4694008335952217e-05
US9100571B2,0,0,0,0,0,0.134,0.0015667647126614034,0.0001268269798290913,1.49788668567708e-05
US9615889B2,0,0,0,0,0,0.005,0.0006382522646095523,0.00011989340357414734,1.5371791417111813e-05
US9596297B2,0,0,0,0,0,0.229,0.014710434933926163,0.00012565505196359992,1.585436832780688e-05
US8966315B2,0,0,0,0,0,0.192,0.002209724175621397,0.00014478339135975333,1.5058637409493557e-05
US9979872B2,0,0,0,0,0,0.104,0.0021955213651266396,0.00012411329159631214,1.5240479008374239e-05
US9225464B2,0,0,0,0,0,0.214,0.04587694896800002,0.0001291612871327928,1.514675370612359e-05
US9767443B1,0,0,0,0,0,0.143,0.0031086699210895567,0.00013274591470116082,1.6538440298550467e-05
US8638904B2,0,0,0,0,0,0.007,0.0022618080943979106,0.0001323908284063174,1.4237717877940636e-05
US9990199B2,0,0,0,0,0,0.066,0.0006012020655585823,0.00012136365348888495,1.6623274044227096e-05
US9764515B2,0,0,0,0,0,0.008,0.0008265946986380782,0.00012294662153769647,1.528609742758887e-05
US10082093B2,0,0,0,0,0,0.006,0.011650889772113256,0.00013770819803039753,2.1183281205007885e-05
US9656395B2,0,0,0,0,0,0.068,0.00017013859753611208,0.0001226716578470972,1.4453467292522355e-05
US9460629B2,0,0,0,0,0,0.044,0.014919743838656355,0.00013674493870456658,1.6754584509795334e-05
US9819870B2,0,0,0,0,0,0.303,0.004004626203103438,0.00017562027205572853,1.471380815019626e-05
US8687121B2,0,0,0,0,0,0.252,0.025953614867095763,0.0001987847503934187,1.5888158935558664e-05
US9373224B2,0,0,0,0,0,0.039,0.004151447356523073,0.00012457090087531533,1.5912648088740984e-05
US9602277B2,0,0,0,0,0,0.211,0.00033072439324163637,0.00013654838329474732,1.4974310715647194e-05
US9430498B2,0,1,0,0,0,0.533,0.03359610687979181,0.00014330304039492054,1.6452156602119064e-05
US9076408B2,0,0,0,0,0,0.179,0.05207028763423609,0.000140281002113148,3.7146708637355365e-05
